                                  1                                  3                5.27388035449485759              351.81367016522693802              215.68475057187930588              136.12891959334763214             -744.03247354893255761
                                  2                                  1                5.41547370467964839              385.75822163635888273              250.47723273617708628              135.28098890018176803             -650.50423541217048751
                                  3                                  2                5.35224352101434064              355.81379310834137186              251.09017398706612312              104.72361912127522032             -765.00995528433509207
                                  4                                  3                5.15154286378792214              599.09318234213674259              289.30978291311623707              309.78339942902050552            -1731.36775471093915257
                                  5                                  1                5.29050486157002808              635.82944509086269136              328.40228279638813547              307.42716229447455589            -1500.24761931527314118
                                  6                                  2                5.23132957210857086              600.56438851753091512              330.16888183853120609              270.39550667899970904            -1873.51503830503543213
                                  7                                  3                5.07485053806576403              864.33875019102390524              373.86632217147024448              490.47242801955366076            -2519.26543110412421811
                                  8                                  1                5.20941937044143444              903.07144006208443443              417.90586014919335867              485.16557991289101892            -2240.59656290226257624
                                  9                                  2                5.15451511729584677              860.41313872691046072              420.19813317185651158              440.21500555505389229            -2778.65572531960697233
                                 10                                  3                5.01322036484567146             1140.15816826576246967              469.31014681857186588              670.84802144719060379            -3509.07410626233513540
                                 11                                  1                5.14481912212123405             1180.17627815640867084              518.90927283631287992              661.26700532009579092            -3221.50323535639427064
                                 12                                  2                5.09145623046668216             1128.55813191092465786              521.11548465097075677              607.44264725995390108            -4055.52764065390329051
                                 13                                  3                4.96013692074189372             1424.78853077313010544              575.62228903106540656              849.16624174206469888            -4925.42197335771379585
                                 14                                  1                5.08952509003622211             1465.04860099224788428              631.41122289009194901              833.63737810215593527            -4623.67198985401591926
                                 15                                  2                5.04236902717277680             1400.52122047097577706              632.89455322770811563              767.62666724326766143            -3768.28746805786522600
                                 16                                  3                4.92054174878024408             1714.51854944511978829              692.79582131491360997             1021.72272813020606463            -4489.44623557846716722
                                 17                                  1                5.04739375589815342             1754.02757160458577346              755.40965463132943114              998.61791697325634232            -4316.90272185373578395
                                 18                                  2                5.00307817592078496             1679.42427133846786091              755.50087848000089252              923.92339285846685470            -5505.17482869023842795
                                 19                                  3                4.88522421537511509             2013.48275060283754101              820.81837756088555125             1192.66437304195187608            -6509.58060208369261090
                                 20                                  2                4.83101575801433736             1999.66959146750309628              888.93308535831954487             1110.73650610918366510           -71773.45377592291333713
