                                  1                                  1                5.30193774367324977              267.00687172513806900              302.41737046220782759              -35.41049873706980122             -768.66725690217162992
                                  2                                  2                5.37367219495986159              308.65039909252288908              303.67624663625883841                4.97415245626401870             -671.25336790150629440
                                  3                                  3                5.44368757522289570              324.42543513402188182              344.59295712826229874              -20.16752199424041692             -684.73740713151414639
                                  4                                  1                5.16610294476920284              496.45522525397547042              387.14102507601154457              109.31420017796388322            -1825.63879276539182683
                                  5                                  2                5.23146850834902288              544.23877368528087572              388.20352487848327883              156.03524880679762532            -1518.32833811776754374
                                  6                                  3                5.30716887488196942              558.29171810945990728              434.58081587785903821              123.71090223160092592            -1628.41393106705709215
                                  7                                  1                5.08638791291187609              744.44830762714070715              482.12294227706485117              262.32536535007585599            -2698.17693143683527524
                                  8                                  2                5.14665820025121246              800.28024367318062104              483.60400423316104934              316.67623944001951486            -2263.88798306471426258
                                  9                                  3                5.22353644903925041              809.14463416123714978              535.44507701825955337              273.69955714297765326            -2459.46825788986006955
                                 10                                  1                5.02321348227002584             1002.41025160207470890              587.32810391434361463              415.08214768773109427            -3834.75339057474820947
                                 11                                  2                5.08091042655826008             1067.77474802050460312              589.92200629431670222              477.85274172618790089            -3190.97851845807645077
                                 12                                  3                5.15739761762496585             1069.04475766755012955              647.15387505499904819              421.89088261255102452            -3593.82288684808190737
                                 13                                  1                4.97358444801177590             1265.96888489918205778              702.74526605683968228              563.22361884234226181            -3518.47496886402450400
                                 14                                  2                5.02524702470158591             1343.98420647245848158              707.07658532786763317              636.90762114459084842            -4429.71044680858358333
                                 15                                  3                5.10380433028956837             1332.76233254346971080              769.71408496638912311              563.04824757708070138            -3275.55507208735662061
                                 16                                  1                4.93400638489888177             1537.90293225720756709              828.36726138183610146              709.53567087537135194            -5024.92415336235444556
                                 17                                  2                4.98365340184808669             1626.47873598904266146              835.06587095204463367              791.41286503699802779            -4120.07852007432393293
                                 18                                  3                5.06405385522359897             1605.07133827068059873              903.08558452476847833              701.98575374591212039            -4927.10483037314406829
                                 19                                  1                4.89769348320090003             1816.18662971783805915              964.18317089184449742              852.00345882599367542            -7533.45814748669999972
                                 20                                  2                4.94626387423425040             1918.73434335485376323              973.88408393116401385              944.85025942368974938            -5946.55994663105138898
