                                  1                                  1                5.33914305104494513               60.09302128240648955              113.29500160161607880              -53.20198031920958925             -514.99800222335807121
                                  2                                  2                5.40684559000954401               88.47719634912239428              118.99792439914307352              -30.52072805002068634             -446.10505564810756596
                                  3                                  3                5.48904387263442306               91.46410823308710292              143.54636473871141789              -52.08225650562432207             -456.79423710876585574
                                  4                                  1                5.19827015469438258              286.36406683062489265              167.25973158687784803              119.10433524374703040            -1173.91923895337845352
                                  5                                  2                5.25782999659311301              319.85800198153083329              170.81854105153189494              149.03946092999893835             -977.06058870841911812
                                  6                                  3                5.34235002566817574              321.35923536462030370              200.82430570586538465              120.53492965875493326            -1047.55978414160358625
                                  7                                  1                5.11227833396590992              532.24498551108183619              231.51314844168814489              300.73183706939374815            -1826.26877997879432769
                                  8                                  2                5.16744637772630444              573.99635445268586409              233.58559028387719536              340.41076416880866873            -2364.59098979029249676
                                  9                                  3                5.25174572860192956              569.88089173628770823              269.05703637395589567              300.82385536233181256            -1640.14273875672688519
                                 10                                  1                5.04785947535782498              788.34760455459024797              306.02597212682820782              482.32163242776198331            -2635.89680066744494980
                                 11                                  2                5.09995739482083899              837.22191643577207287              307.25595537016198477              529.96596106561014494            -2190.44269679842000187
                                 12                                  3                5.18447585730231886              827.51232963540974197              348.19766735979322902              479.31466227561645610            -2393.83443452859410172
                                 13                                  1                4.99482381489184224             1053.04839431124560178              390.78624558971330316              662.26214872153229862            -3766.41463078487277016
                                 14                                  2                5.04724811882995095             1111.40898321407939875              391.82039967822100834              719.58858353585844725            -3186.32160334976242666
                                 15                                  3                5.12975446197205454             1092.89084424296106590              438.21636581318489334              654.67447842977617256            -3523.39781832081962420
                                 16                                  1                4.94861655292053282             1326.14211098438772751              485.78408699288769412              840.35802399149986286            -5873.36301251468466944
                                 17                                  2                5.00048337435807788             1393.98387990587571039              487.26790963408643620              906.71597027178927419            -4350.94051840099746187
                                 18                                  3                5.08314025998955632             1364.39363796077964253              539.10010376882200944              825.29353419195763308            -5259.66851499220501864
                                 19                                  1                4.91388876383907824             1598.51686336280499745              591.00520702439121123             1007.51165633841389990            -4896.78749449830138474
                                 20                                  2                4.95845699051862177             1683.52448857972740370              593.59410853648262218             1089.93038004324466783            -6248.33197063108127622
